stage_id,student_id,entreprise_id,type_stage,filiere_id,semestre_id,date_debut,date_fin,encadrant_nom,grade,status
STG01173,STU01337,ENT0005,PFE,1.0,4,2023-08-17,2023-02-14,Salma Sabri,16.46,EN_COURS
STG01174,STU01338,ENT0016,PFE,1.0,4,2023-08-17,2023-02-14,Hassan Benjelloun,13.01,TERMINE
STG01175,STU01339,ENT0020,PFE,1.0,4,2023-08-17,2023-02-14,Yasmine Mansouri,14.5,EN_COURS
STG01176,STU01340,ENT0013,PFE,1.0,4,2023-08-17,2023-02-14,Omar Naciri,12.63,TERMINE
STG01177,STU01341,ENT0014,PFE,1.0,4,2023-08-17,2023-02-14,Aisha Benali,17.02,TERMINE
STG01178,STU01343,ENT0020,PFE,1.0,4,2023-08-17,2023-02-14,Omar Mansouri,12.64,TERMINE
STG01179,STU01344,ENT0004,PFE,1.0,4,2023-08-17,2023-02-14,Khadija Tazi,11.62,TERMINE
STG01180,STU01345,ENT0009,PFE,1.0,4,2023-08-17,2023-02-14,Nour El Amrani,14.65,TERMINE
STG01181,STU01347,ENT0002,PFE,1.0,4,2023-08-17,2023-02-14,Hassan Fassi,14.99,TERMINE
STG01182,STU01348,ENT0002,PFE,1.0,4,2023-08-17,2023-02-14,Mehdi Fassi,11.09,EN_COURS
STG01183,STU01349,ENT0007,PFE,1.0,4,2023-08-17,2023-02-14,Karim El Amrani,13.6,TERMINE
STG01184,STU01350,ENT0015,PFE,1.0,4,2023-08-17,2023-02-14,Nour Alami,16.94,TERMINE
STG01185,STU01351,ENT0019,PFE,1.0,4,2023-08-17,2023-02-14,Salma Fassi,17.26,TERMINE
STG01186,STU01352,ENT0002,PFE,1.0,4,2023-08-17,2023-02-14,Fatima Fassi,16.68,TERMINE
STG01187,STU01353,ENT0020,PFE,1.0,4,2023-08-17,2023-02-14,Nour Naciri,15.3,TERMINE
STG01188,STU01354,ENT0006,PFE,1.0,4,2023-08-17,2023-02-14,Nour Berrada,17.18,EN_COURS
STG01189,STU01355,ENT0008,PFE,1.0,4,2023-08-17,2023-02-14,Ali Sabri,17.57,TERMINE
STG01190,STU01356,ENT0016,PFE,1.0,4,2023-08-17,2023-02-14,Aisha Fassi,16.85,EN_COURS
STG01191,STU01357,ENT0012,PFE,1.0,4,2023-08-17,2023-02-14,Ali Benali,14.0,TERMINE
STG01192,STU01358,ENT0017,PFE,1.0,4,2023-08-17,2023-02-14,Amina Benali,15.87,EN_COURS
STG01193,STU01359,ENT0006,PFE,1.0,4,2023-08-17,2023-02-14,Aisha Sabri,15.69,TERMINE
STG01194,STU01360,ENT0015,PFE,1.0,4,2023-08-17,2023-02-14,Hassan Benali,11.53,TERMINE
STG01195,STU01362,ENT0005,PFE,1.0,4,2023-08-17,2023-02-14,Omar Tazi,15.94,TERMINE
STG01196,STU01363,ENT0006,PFE,1.0,4,2023-08-17,2023-02-14,Youssef Naciri,15.16,TERMINE
STG01197,STU01364,ENT0003,PFE,1.0,4,2023-08-17,2023-02-14,Omar Tazi,13.56,EN_COURS
STG01198,STU01365,ENT0019,PFE,1.0,4,2023-08-17,2023-02-14,Mohamed Idrissi,14.43,EN_COURS
STG01199,STU01366,ENT0009,PFE,1.0,4,2023-08-17,2023-02-14,Mehdi Alami,17.67,TERMINE
STG01200,STU01367,ENT0001,PFE,1.0,4,2023-08-17,2023-02-14,Hassan Tazi,17.33,TERMINE
STG01201,STU01368,ENT0008,PFE,1.0,4,2023-08-17,2023-02-14,Hassan Chakir,17.64,TERMINE
STG01202,STU01369,ENT0005,PFE,1.0,4,2023-08-17,2023-02-14,Omar Rami,14.96,TERMINE
STG01203,STU01371,ENT0003,PFE,1.0,4,2023-08-17,2023-02-14,Khadija Mansouri,12.15,TERMINE
STG01204,STU01372,ENT0014,PFE,1.0,4,2023-08-17,2023-02-14,Nour Benali,16.39,TERMINE
STG01205,STU01373,ENT0002,PFE,1.0,4,2023-08-17,2023-02-14,Ahmed Rami,17.71,TERMINE
STG01206,STU01374,ENT0005,PFE,1.0,4,2023-08-17,2023-02-14,Mohamed Berrada,12.95,TERMINE
STG01207,STU01375,ENT0008,PFE,1.0,4,2023-08-17,2023-02-14,Nour Benjelloun,12.83,EN_COURS
STG01208,STU01376,ENT0014,PFE,1.0,4,2023-08-17,2023-02-14,Fatima Sabri,16.49,TERMINE
STG01209,STU01377,ENT0020,PFE,1.0,4,2023-08-17,2023-02-14,Mohamed El Amrani,15.71,TERMINE
STG01210,STU01379,ENT0019,PFE,1.0,4,2023-08-17,2023-02-14,Youssef El Amrani,14.81,TERMINE
STG01211,STU01380,ENT0008,PFE,1.0,4,2023-08-17,2023-02-14,Hassan Chakir,11.78,EN_COURS
STG01212,STU01381,ENT0019,PFE,2.0,4,2023-08-17,2023-02-14,Karim Fassi,15.82,TERMINE
STG01213,STU01382,ENT0020,PFE,2.0,4,2023-08-17,2023-02-14,Fatima Tazi,17.67,TERMINE
STG01214,STU01383,ENT0016,PFE,2.0,4,2023-08-17,2023-02-14,Amina Tazi,12.39,TERMINE
STG01215,STU01384,ENT0002,PFE,2.0,4,2023-08-17,2023-02-14,Ali Chakir,14.47,TERMINE
STG01216,STU01385,ENT0006,PFE,2.0,4,2023-08-17,2023-02-14,Karim El Amrani,12.92,TERMINE
STG01217,STU01386,ENT0014,PFE,2.0,4,2023-08-17,2023-02-14,Yasmine Naciri,16.06,TERMINE
STG01218,STU01387,ENT0016,PFE,2.0,4,2023-08-17,2023-02-14,Nour Fassi,17.24,TERMINE
STG01219,STU01389,ENT0018,PFE,2.0,4,2023-08-17,2023-02-14,Ahmed Rami,14.66,TERMINE
STG01220,STU01390,ENT0003,PFE,2.0,4,2023-08-17,2023-02-14,Ahmed Alami,13.87,TERMINE
STG01221,STU01391,ENT0008,PFE,2.0,4,2023-08-17,2023-02-14,Hassan Fassi,16.91,TERMINE
STG01222,STU01393,ENT0017,PFE,2.0,4,2023-08-17,2023-02-14,Aisha Sabri,14.97,TERMINE
STG01223,STU01394,ENT0007,PFE,2.0,4,2023-08-17,2023-02-14,Amina Sabri,14.86,EN_COURS
STG01224,STU01395,ENT0004,PFE,2.0,4,2023-08-17,2023-02-14,Nour Naciri,12.44,TERMINE
STG01225,STU01397,ENT0012,PFE,2.0,4,2023-08-17,2023-02-14,Ahmed Mansouri,16.74,TERMINE
STG01226,STU01398,ENT0014,PFE,2.0,4,2023-08-17,2023-02-14,Ahmed El Amrani,15.62,TERMINE
STG01227,STU01399,ENT0016,PFE,2.0,4,2023-08-17,2023-02-14,Omar Benjelloun,15.9,EN_COURS
STG01228,STU01400,ENT0009,PFE,2.0,4,2023-08-17,2023-02-14,Aisha Benali,17.68,TERMINE
STG01229,STU01401,ENT0005,PFE,2.0,4,2023-08-17,2023-02-14,Aisha Idrissi,16.65,TERMINE
STG01230,STU01402,ENT0007,PFE,2.0,4,2023-08-17,2023-02-14,Ali Naciri,13.52,EN_COURS
STG01231,STU01403,ENT0020,PFE,2.0,4,2023-08-17,2023-02-14,Nour Alami,13.27,TERMINE
STG01232,STU01404,ENT0015,PFE,2.0,4,2023-08-17,2023-02-14,Omar Alami,12.77,TERMINE
STG01233,STU01405,ENT0013,PFE,2.0,4,2023-08-17,2023-02-14,Nour Fassi,16.07,EN_COURS
STG01234,STU01406,ENT0007,PFE,2.0,4,2023-08-17,2023-02-14,Ahmed Tazi,12.22,EN_COURS
STG01235,STU01407,ENT0007,PFE,2.0,4,2023-08-17,2023-02-14,Khadija Mansouri,12.74,TERMINE
STG01236,STU01408,ENT0008,PFE,2.0,4,2023-08-17,2023-02-14,Nour Berrada,15.41,TERMINE
STG01237,STU01409,ENT0006,PFE,2.0,4,2023-08-17,2023-02-14,Khadija Naciri,11.25,TERMINE
STG01238,STU01410,ENT0008,PFE,2.0,4,2023-08-17,2023-02-14,Fatima Berrada,17.54,TERMINE
STG01239,STU01411,ENT0019,PFE,2.0,4,2023-08-17,2023-02-14,Salma Benali,14.73,TERMINE
STG01240,STU01412,ENT0017,PFE,2.0,4,2023-08-17,2023-02-14,Ahmed Idrissi,16.69,EN_COURS
STG01241,STU01413,ENT0004,PFE,2.0,4,2023-08-17,2023-02-14,Khadija Sabri,12.35,TERMINE
STG01242,STU01414,ENT0012,PFE,2.0,4,2023-08-17,2023-02-14,Youssef Berrada,17.84,EN_COURS
STG01243,STU01415,ENT0001,PFE,2.0,4,2023-08-17,2023-02-14,Nour Alami,16.85,TERMINE
STG01244,STU01416,ENT0016,PFE,2.0,4,2023-08-17,2023-02-14,Mehdi Fassi,14.12,TERMINE
STG01245,STU01417,ENT0017,PFE,2.0,4,2023-08-17,2023-02-14,Khadija Naciri,11.58,EN_COURS
STG01246,STU01420,ENT0014,PFE,2.0,4,2023-08-17,2023-02-14,Mohamed Berrada,16.22,TERMINE
STG01247,STU01421,ENT0011,PFE,2.0,4,2023-08-17,2023-02-14,Aisha Alami,16.86,TERMINE
STG01248,STU01422,ENT0016,PFE,2.0,4,2023-08-17,2023-02-14,Salma Tazi,14.77,TERMINE
STG01249,STU01423,ENT0013,PFE,2.0,4,2023-08-17,2023-02-14,Ahmed Berrada,11.79,TERMINE
STG01250,STU01424,ENT0002,PFE,2.0,4,2023-08-17,2023-02-14,Fatima Fassi,17.37,TERMINE
STG01251,STU01426,ENT0001,PFE,2.0,4,2023-08-17,2023-02-14,Mohamed El Amrani,16.33,TERMINE
STG01252,STU01427,ENT0014,PFE,2.0,4,2023-08-17,2023-02-14,Fatima Benali,15.12,EN_COURS
STG01253,STU01428,ENT0009,PFE,2.0,4,2023-08-17,2023-02-14,Salma El Amrani,14.23,TERMINE
STG01254,STU01429,ENT0013,PFE,2.0,4,2023-08-17,2023-02-14,Fatima El Amrani,13.6,TERMINE
STG01255,STU01430,ENT0011,PFE,2.0,4,2023-08-17,2023-02-14,Karim Rami,17.08,TERMINE
STG01256,STU01431,ENT0009,PFE,2.0,4,2023-08-17,2023-02-14,Amina Alami,14.89,EN_COURS
STG01257,STU01432,ENT0001,PFE,2.0,4,2023-08-17,2023-02-14,Karim Benali,13.6,TERMINE
STG01258,STU01433,ENT0004,PFE,2.0,4,2023-08-17,2023-02-14,Ahmed Fassi,16.85,TERMINE
STG01259,STU01434,ENT0014,PFE,2.0,4,2023-08-17,2023-02-14,Salma Benjelloun,16.44,TERMINE
STG01260,STU01435,ENT0019,PFE,2.0,4,2023-08-17,2023-02-14,Khadija Rami,14.71,TERMINE
STG01261,STU01436,ENT0008,PFE,2.0,4,2023-08-17,2023-02-14,Ahmed Mansouri,13.86,TERMINE
STG01262,STU01437,ENT0019,PFE,2.0,4,2023-08-17,2023-02-14,Yasmine Sabri,12.09,TERMINE
STG01263,STU01438,ENT0017,PFE,2.0,4,2023-08-17,2023-02-14,Youssef Idrissi,16.48,TERMINE
STG01264,STU01439,ENT0013,PFE,2.0,4,2023-08-17,2023-02-14,Ahmed Tazi,15.87,TERMINE
STG01265,STU01440,ENT0014,PFE,2.0,4,2023-08-17,2023-02-14,Karim Chakir,11.69,EN_COURS
STG01266,STU01441,ENT0020,PFE,3.0,4,2023-08-17,2023-02-14,Aisha Naciri,17.4,TERMINE
STG01267,STU01442,ENT0007,PFE,3.0,4,2023-08-17,2023-02-14,Fatima Idrissi,13.48,TERMINE
STG01268,STU01443,ENT0008,PFE,3.0,4,2023-08-17,2023-02-14,Fatima Naciri,16.73,TERMINE
STG01269,STU01444,ENT0008,PFE,3.0,4,2023-08-17,2023-02-14,Khadija Naciri,16.02,EN_COURS
STG01270,STU01446,ENT0016,PFE,3.0,4,2023-08-17,2023-02-14,Mohamed Berrada,17.32,TERMINE
STG01271,STU01447,ENT0009,PFE,3.0,4,2023-08-17,2023-02-14,Amina Tazi,12.84,TERMINE
STG01272,STU01448,ENT0014,PFE,3.0,4,2023-08-17,2023-02-14,Amina Rami,15.29,TERMINE
STG01273,STU01449,ENT0017,PFE,3.0,4,2023-08-17,2023-02-14,Hassan Mansouri,12.26,TERMINE
STG01274,STU01450,ENT0007,PFE,3.0,4,2023-08-17,2023-02-14,Mehdi El Amrani,11.92,EN_COURS
STG01275,STU01451,ENT0013,PFE,3.0,4,2023-08-17,2023-02-14,Omar Idrissi,16.78,TERMINE
STG01276,STU01452,ENT0020,PFE,3.0,4,2023-08-17,2023-02-14,Aisha El Amrani,15.93,EN_COURS
STG01277,STU01453,ENT0007,PFE,3.0,4,2023-08-17,2023-02-14,Karim Naciri,14.64,TERMINE
STG01278,STU01454,ENT0012,PFE,3.0,4,2023-08-17,2023-02-14,Ahmed Tazi,13.28,TERMINE
STG01279,STU01456,ENT0006,PFE,3.0,4,2023-08-17,2023-02-14,Mohamed Rami,17.55,TERMINE
STG01280,STU01458,ENT0008,PFE,3.0,4,2023-08-17,2023-02-14,Khadija Tazi,17.51,TERMINE
STG01281,STU01459,ENT0005,PFE,3.0,4,2023-08-17,2023-02-14,Yasmine Fassi,12.39,TERMINE
STG01282,STU01460,ENT0003,PFE,3.0,4,2023-08-17,2023-02-14,Amina Sabri,15.34,EN_COURS
STG01283,STU01461,ENT0020,PFE,3.0,4,2023-08-17,2023-02-14,Youssef Benali,13.1,TERMINE
STG01284,STU01462,ENT0001,PFE,3.0,4,2023-08-17,2023-02-14,Salma Idrissi,16.57,EN_COURS
STG01285,STU01463,ENT0006,PFE,3.0,4,2023-08-17,2023-02-14,Mehdi Rami,14.35,TERMINE
STG01286,STU01464,ENT0008,PFE,3.0,4,2023-08-17,2023-02-14,Salma Tazi,17.67,EN_COURS
STG01287,STU01465,ENT0008,PFE,3.0,4,2023-08-17,2023-02-14,Salma Rami,13.63,EN_COURS
STG01288,STU01466,ENT0006,PFE,3.0,4,2023-08-17,2023-02-14,Omar Benjelloun,14.02,EN_COURS
STG01289,STU01467,ENT0006,PFE,3.0,4,2023-08-17,2023-02-14,Salma Tazi,11.11,EN_COURS
STG01290,STU01468,ENT0009,PFE,3.0,4,2023-08-17,2023-02-14,Salma Chakir,11.63,TERMINE
STG01291,STU01469,ENT0015,PFE,3.0,4,2023-08-17,2023-02-14,Amina Berrada,14.3,TERMINE
STG01292,STU01470,ENT0013,PFE,3.0,4,2023-08-17,2023-02-14,Mehdi Mansouri,17.41,TERMINE
STG01293,STU01471,ENT0010,PFE,3.0,4,2023-08-17,2023-02-14,Fatima El Amrani,13.1,TERMINE
STG01294,STU01472,ENT0018,PFE,3.0,4,2023-08-17,2023-02-14,Fatima Benjelloun,16.28,TERMINE
STG01295,STU01473,ENT0011,PFE,3.0,4,2023-08-17,2023-02-14,Khadija Benali,13.18,TERMINE
STG01296,STU01474,ENT0015,PFE,3.0,4,2023-08-17,2023-02-14,Nour Fassi,15.37,TERMINE
STG01297,STU01475,ENT0017,PFE,3.0,4,2023-08-17,2023-02-14,Nour Berrada,13.01,EN_COURS
STG01298,STU01477,ENT0001,PFE,3.0,4,2023-08-17,2023-02-14,Fatima Idrissi,16.0,TERMINE
STG01299,STU01478,ENT0005,PFE,3.0,4,2023-08-17,2023-02-14,Khadija Idrissi,11.8,TERMINE
STG01300,STU01479,ENT0005,PFE,3.0,4,2023-08-17,2023-02-14,Karim Tazi,15.61,EN_COURS
STG01301,STU01480,ENT0019,PFE,3.0,4,2023-08-17,2023-02-14,Salma Benjelloun,13.6,TERMINE
STG01302,STU01482,ENT0002,PFE,3.0,4,2023-08-17,2023-02-14,Yasmine Alami,15.88,TERMINE
STG01303,STU01483,ENT0008,PFE,3.0,4,2023-08-17,2023-02-14,Karim Berrada,15.78,TERMINE
STG01304,STU01484,ENT0007,PFE,3.0,4,2023-08-17,2023-02-14,Ali Tazi,14.14,EN_COURS
STG01305,STU01485,ENT0015,PFE,3.0,4,2023-08-17,2023-02-14,Aisha Naciri,17.2,EN_COURS
STG01306,STU01486,ENT0017,PFE,3.0,4,2023-08-17,2023-02-14,Omar El Amrani,12.57,TERMINE
STG01307,STU01488,ENT0007,PFE,3.0,4,2023-08-17,2023-02-14,Salma Benali,17.71,TERMINE
STG01308,STU01489,ENT0001,PFE,3.0,4,2023-08-17,2023-02-14,Khadija Alami,17.33,EN_COURS
STG01309,STU01490,ENT0013,PFE,3.0,4,2023-08-17,2023-02-14,Nour Benjelloun,15.38,TERMINE
STG01310,STU01491,ENT0014,PFE,3.0,4,2023-08-17,2023-02-14,Youssef El Amrani,12.3,TERMINE
STG01311,STU01492,ENT0012,PFE,3.0,4,2023-08-17,2023-02-14,Karim Chakir,17.3,TERMINE
STG01312,STU01494,ENT0014,PFE,3.0,4,2023-08-17,2023-02-14,Nour Naciri,13.42,TERMINE
STG01313,STU01495,ENT0006,PFE,3.0,4,2023-08-17,2023-02-14,Karim Tazi,16.67,TERMINE
STG01314,STU01496,ENT0016,PFE,3.0,4,2023-08-17,2023-02-14,Aisha Idrissi,17.31,TERMINE
STG01315,STU01498,ENT0017,PFE,3.0,4,2023-08-17,2023-02-14,Mohamed Berrada,13.34,TERMINE
STG01316,STU01499,ENT0008,PFE,3.0,4,2023-08-17,2023-02-14,Youssef Berrada,15.65,TERMINE
STG01317,STU01500,ENT0011,PFE,3.0,4,2023-08-17,2023-02-14,Mehdi Benali,11.56,TERMINE
STG01318,STU01502,ENT0012,PFE,4.0,4,2023-08-17,2023-02-14,Yasmine Berrada,15.84,TERMINE
STG01319,STU01503,ENT0008,PFE,4.0,4,2023-08-17,2023-02-14,Khadija Sabri,12.6,TERMINE
STG01320,STU01504,ENT0014,PFE,4.0,4,2023-08-17,2023-02-14,Ali Berrada,14.1,TERMINE
STG01321,STU01505,ENT0015,PFE,4.0,4,2023-08-17,2023-02-14,Khadija Rami,17.77,TERMINE
STG01322,STU01507,ENT0003,PFE,4.0,4,2023-08-17,2023-02-14,Fatima Idrissi,15.39,TERMINE
STG01323,STU01508,ENT0010,PFE,4.0,4,2023-08-17,2023-02-14,Aisha Idrissi,17.63,TERMINE
STG01324,STU01509,ENT0018,PFE,4.0,4,2023-08-17,2023-02-14,Youssef Tazi,11.08,TERMINE
STG01325,STU01510,ENT0007,PFE,4.0,4,2023-08-17,2023-02-14,Youssef Tazi,14.61,TERMINE
STG01326,STU01511,ENT0003,PFE,4.0,4,2023-08-17,2023-02-14,Mehdi Berrada,14.37,EN_COURS
STG01327,STU01512,ENT0020,PFE,4.0,4,2023-08-17,2023-02-14,Hassan Mansouri,15.86,TERMINE
STG01328,STU01513,ENT0009,PFE,4.0,4,2023-08-17,2023-02-14,Fatima Alami,11.64,TERMINE
STG01329,STU01514,ENT0003,PFE,4.0,4,2023-08-17,2023-02-14,Fatima Rami,13.32,TERMINE
STG01330,STU01515,ENT0010,PFE,4.0,4,2023-08-17,2023-02-14,Hassan Fassi,12.62,EN_COURS
STG01331,STU01516,ENT0013,PFE,4.0,4,2023-08-17,2023-02-14,Aisha Chakir,13.84,EN_COURS
STG01332,STU01518,ENT0012,PFE,4.0,4,2023-08-17,2023-02-14,Amina Berrada,15.62,TERMINE
STG01333,STU01519,ENT0006,PFE,4.0,4,2023-08-17,2023-02-14,Nour Sabri,17.61,TERMINE
STG01334,STU01520,ENT0003,PFE,4.0,4,2023-08-17,2023-02-14,Nour Alami,11.66,TERMINE
STG01335,STU01521,ENT0004,PFE,4.0,4,2023-08-17,2023-02-14,Youssef Mansouri,14.37,TERMINE
STG01336,STU01522,ENT0020,PFE,4.0,4,2023-08-17,2023-02-14,Mohamed Benjelloun,17.97,TERMINE
STG01337,STU01523,ENT0008,PFE,4.0,4,2023-08-17,2023-02-14,Salma Benjelloun,16.54,TERMINE
STG01338,STU01524,ENT0002,PFE,4.0,4,2023-08-17,2023-02-14,Ali Chakir,17.47,TERMINE
STG01339,STU01525,ENT0014,PFE,4.0,4,2023-08-17,2023-02-14,Yasmine Sabri,12.51,TERMINE
STG01340,STU01526,ENT0014,PFE,4.0,4,2023-08-17,2023-02-14,Youssef Alami,16.59,TERMINE
STG01341,STU01527,ENT0017,PFE,4.0,4,2023-08-17,2023-02-14,Mehdi Benali,12.62,TERMINE
STG01342,STU01529,ENT0017,PFE,4.0,4,2023-08-17,2023-02-14,Youssef Naciri,12.72,TERMINE
STG01343,STU01530,ENT0002,PFE,4.0,4,2023-08-17,2023-02-14,Hassan Sabri,17.9,TERMINE
STG01344,STU01531,ENT0001,PFE,4.0,4,2023-08-17,2023-02-14,Yasmine Mansouri,14.67,TERMINE
STG01345,STU01532,ENT0003,PFE,4.0,4,2023-08-17,2023-02-14,Aisha Naciri,17.62,TERMINE
STG01346,STU01533,ENT0009,PFE,4.0,4,2023-08-17,2023-02-14,Nour Naciri,17.2,TERMINE
STG01347,STU01534,ENT0020,PFE,4.0,4,2023-08-17,2023-02-14,Ahmed Fassi,11.13,EN_COURS
STG01348,STU01535,ENT0020,PFE,4.0,4,2023-08-17,2023-02-14,Omar Tazi,15.04,TERMINE
STG01349,STU01536,ENT0008,PFE,4.0,4,2023-08-17,2023-02-14,Mehdi Rami,12.2,EN_COURS
STG01350,STU01537,ENT0008,PFE,4.0,4,2023-08-17,2023-02-14,Omar El Amrani,11.5,EN_COURS
STG01351,STU01538,ENT0010,PFE,4.0,4,2023-08-17,2023-02-14,Karim El Amrani,16.26,EN_COURS
STG01352,STU01539,ENT0016,PFE,4.0,4,2023-08-17,2023-02-14,Amina Rami,13.65,TERMINE
STG01353,STU01541,ENT0018,PFE,4.0,4,2023-08-17,2023-02-14,Aisha Alami,14.32,TERMINE
STG01354,STU01542,ENT0014,PFE,4.0,4,2023-08-17,2023-02-14,Salma Mansouri,11.81,EN_COURS
STG01355,STU01543,ENT0006,PFE,4.0,4,2023-08-17,2023-02-14,Mehdi El Amrani,12.98,EN_COURS
STG01356,STU01544,ENT0015,PFE,4.0,4,2023-08-17,2023-02-14,Khadija Alami,16.22,TERMINE
STG01357,STU01545,ENT0015,PFE,4.0,4,2023-08-17,2023-02-14,Youssef Rami,14.1,TERMINE
STG01358,STU01546,ENT0011,PFE,4.0,4,2023-08-17,2023-02-14,Ali Idrissi,17.96,TERMINE
STG01359,STU01547,ENT0015,PFE,4.0,4,2023-08-17,2023-02-14,Salma Idrissi,11.72,EN_COURS
STG01360,STU01548,ENT0007,PFE,4.0,4,2023-08-17,2023-02-14,Ali Idrissi,14.79,TERMINE
STG01361,STU01549,ENT0006,PFE,4.0,4,2023-08-17,2023-02-14,Youssef Idrissi,11.7,TERMINE
STG01362,STU01550,ENT0011,PFE,4.0,4,2023-08-17,2023-02-14,Yasmine Benjelloun,11.47,TERMINE
STG01363,STU01551,ENT0006,PFE,4.0,4,2023-08-17,2023-02-14,Mehdi Rami,11.29,EN_COURS
STG01364,STU01552,ENT0011,PFE,4.0,4,2023-08-17,2023-02-14,Karim Fassi,14.36,EN_COURS
STG01365,STU01553,ENT0005,PFE,4.0,4,2023-08-17,2023-02-14,Youssef Tazi,15.57,EN_COURS
STG01366,STU01554,ENT0008,PFE,4.0,4,2023-08-17,2023-02-14,Karim Tazi,14.18,TERMINE
STG01367,STU01555,ENT0004,PFE,4.0,4,2023-08-17,2023-02-14,Aisha Chakir,11.65,TERMINE
STG01368,STU01556,ENT0002,PFE,4.0,4,2023-08-17,2023-02-14,Ahmed Rami,12.12,TERMINE
STG01369,STU01558,ENT0010,PFE,4.0,4,2023-08-17,2023-02-14,Ahmed Sabri,17.62,TERMINE
STG01370,STU01560,ENT0015,PFE,4.0,4,2023-08-17,2023-02-14,Yasmine Fassi,13.61,TERMINE
STG01371,STU01561,ENT0017,PFE,5.0,4,2023-08-17,2023-02-14,Hassan Mansouri,13.02,TERMINE
STG01372,STU01562,ENT0019,PFE,5.0,4,2023-08-17,2023-02-14,Salma Sabri,12.67,TERMINE
STG01373,STU01563,ENT0005,PFE,5.0,4,2023-08-17,2023-02-14,Khadija Idrissi,16.07,EN_COURS
STG01374,STU01564,ENT0003,PFE,5.0,4,2023-08-17,2023-02-14,Karim Berrada,12.32,EN_COURS
STG01375,STU01565,ENT0011,PFE,5.0,4,2023-08-17,2023-02-14,Mehdi El Amrani,16.05,TERMINE
STG01376,STU01566,ENT0005,PFE,5.0,4,2023-08-17,2023-02-14,Salma Alami,12.36,TERMINE
STG01377,STU01567,ENT0018,PFE,5.0,4,2023-08-17,2023-02-14,Ali Benali,17.22,TERMINE
STG01378,STU01568,ENT0020,PFE,5.0,4,2023-08-17,2023-02-14,Nour Idrissi,15.0,TERMINE
STG01379,STU01569,ENT0013,PFE,5.0,4,2023-08-17,2023-02-14,Khadija Benjelloun,14.17,EN_COURS
STG01380,STU01570,ENT0016,PFE,5.0,4,2023-08-17,2023-02-14,Amina Fassi,17.01,EN_COURS
STG01381,STU01572,ENT0007,PFE,5.0,4,2023-08-17,2023-02-14,Karim El Amrani,17.26,TERMINE
STG01382,STU01573,ENT0020,PFE,5.0,4,2023-08-17,2023-02-14,Omar Rami,15.44,EN_COURS
STG01383,STU01574,ENT0006,PFE,5.0,4,2023-08-17,2023-02-14,Omar Tazi,11.41,TERMINE
STG01384,STU01575,ENT0012,PFE,5.0,4,2023-08-17,2023-02-14,Karim Idrissi,15.22,EN_COURS
STG01385,STU01576,ENT0003,PFE,5.0,4,2023-08-17,2023-02-14,Ahmed Mansouri,14.02,EN_COURS
STG01386,STU01577,ENT0005,PFE,5.0,4,2023-08-17,2023-02-14,Khadija Chakir,14.17,TERMINE
STG01387,STU01578,ENT0019,PFE,5.0,4,2023-08-17,2023-02-14,Youssef Mansouri,14.43,TERMINE
STG01388,STU01580,ENT0006,PFE,5.0,4,2023-08-17,2023-02-14,Karim Tazi,15.7,EN_COURS
STG01389,STU01582,ENT0016,PFE,5.0,4,2023-08-17,2023-02-14,Aisha Sabri,13.2,TERMINE
STG01390,STU01584,ENT0016,PFE,5.0,4,2023-08-17,2023-02-14,Mohamed Benali,16.74,TERMINE
STG01391,STU01585,ENT0003,PFE,5.0,4,2023-08-17,2023-02-14,Ali Idrissi,16.31,EN_COURS
STG01392,STU01588,ENT0001,PFE,5.0,4,2023-08-17,2023-02-14,Khadija Sabri,12.08,TERMINE
STG01393,STU01590,ENT0015,PFE,5.0,4,2023-08-17,2023-02-14,Salma Chakir,15.28,TERMINE
STG01394,STU01591,ENT0004,PFE,5.0,4,2023-08-17,2023-02-14,Fatima Mansouri,14.35,EN_COURS
STG01395,STU01592,ENT0010,PFE,5.0,4,2023-08-17,2023-02-14,Mehdi Berrada,16.94,TERMINE
STG01396,STU01593,ENT0018,PFE,5.0,4,2023-08-17,2023-02-14,Amina Alami,12.95,TERMINE
STG01397,STU01595,ENT0020,PFE,5.0,4,2023-08-17,2023-02-14,Ahmed Benali,15.75,TERMINE
STG01398,STU01596,ENT0001,PFE,5.0,4,2023-08-17,2023-02-14,Khadija El Amrani,13.95,TERMINE
STG01399,STU01597,ENT0013,PFE,5.0,4,2023-08-17,2023-02-14,Yasmine Tazi,12.21,EN_COURS
STG01400,STU01598,ENT0006,PFE,5.0,4,2023-08-17,2023-02-14,Karim Idrissi,13.49,EN_COURS
STG01401,STU01599,ENT0011,PFE,5.0,4,2023-08-17,2023-02-14,Khadija Chakir,14.48,EN_COURS
STG01402,STU01600,ENT0014,PFE,5.0,4,2023-08-17,2023-02-14,Ali Sabri,14.65,TERMINE
STG01403,STU01601,ENT0016,PFE,5.0,4,2023-08-17,2023-02-14,Nour Mansouri,11.49,TERMINE
STG01404,STU01602,ENT0011,PFE,5.0,4,2023-08-17,2023-02-14,Mehdi Rami,17.39,TERMINE
STG01405,STU01603,ENT0004,PFE,5.0,4,2023-08-17,2023-02-14,Mohamed Idrissi,15.28,TERMINE
STG01406,STU01604,ENT0011,PFE,5.0,4,2023-08-17,2023-02-14,Nour Mansouri,11.86,EN_COURS
STG01407,STU01605,ENT0008,PFE,5.0,4,2023-08-17,2023-02-14,Nour Sabri,15.29,TERMINE
