StudentID;FullName;Gender;DateOfBirth;Level;Cycle;EnrollmentYear;Status;FiliereID;GroupID
STU01447;Najat Jabbari;F         ;0022-03-25;CI3;INGENIEUR;2020;Actif;3;37
STU01448;Nadia Zaari;F         ;0025-08-23;CI3;INGENIEUR;2020;Actif;3;38
STU01449;Abdelkader Bouazza;M         ;0006-09-23;CI3;INGENIEUR;2020;Actif;3;37
STU01450;Omar Abdesselam;M         ;0032-04-24;CI3;INGENIEUR;2020;Actif;3;38
STU01451;Abdesselam Tangaoui;M         ;0020-03-24;CI3;INGENIEUR;2020;Actif;3;37
STU01452;Amina Benabdallah;F         ;0023-11-23;CI3;INGENIEUR;2020;Actif;3;38
STU01453;Mohamed Saqqat;M         ;0028-09-22;CI3;INGENIEUR;2020;Actif;3;37
STU01454;Rajae Tijani;F         ;0015-07-26;CI3;INGENIEUR;2020;Actif;3;38
STU01455;Nora Yacoubi;F         ;0030-11-23;CI3;INGENIEUR;2020;Actif;3;37
STU01456;Ismail Bensmail;M         ;0016-11-22;CI3;INGENIEUR;2020;Actif;3;38
STU01457;Nawal Zerhouni;F         ;0007-03-25;CI3;INGENIEUR;2020;Actif;3;37
STU01458;Anas Azoulay;M         ;0027-11-23;CI3;INGENIEUR;2020;Actif;3;38
STU01459;Maha Wakrim;F         ;0026-06-25;CI3;INGENIEUR;2020;Actif;3;37
STU01460;Marouane Ben Tahar;M         ;0021-04-24;CI3;INGENIEUR;2020;Actif;3;38
STU01461;Loubna Tahri;F         ;0029-12-23;CI3;INGENIEUR;2020;Actif;3;37
STU01462;Samir Boukhris;M         ;0030-03-25;CI3;INGENIEUR;2020;Actif;3;38
STU01463;Amal Sadiki;F         ;0012-06-24;CI3;INGENIEUR;2020;Actif;3;37
STU01464;Fatima-Zahra Tourabi;F         ;0008-11-22;CI3;INGENIEUR;2020;Actif;3;38
STU01465;Mounir Alaoui;M         ;0018-11-23;CI3;INGENIEUR;2020;Actif;3;37
STU01466;Driss Hassani;M         ;0011-12-23;CI3;INGENIEUR;2020;Actif;3;38
STU01467;Chakib Ouzzi;M         ;0034-05-25;CI3;INGENIEUR;2020;Actif;3;37
STU01468;Marwa Hassani;F         ;0019-10-23;CI3;INGENIEUR;2020;Actif;3;38
STU01469;Munir Maarofi;M         ;0020-11-22;CI3;INGENIEUR;2020;Actif;3;37
STU01470;Dounia Ouahabi;F         ;0011-10-23;CI3;INGENIEUR;2020;Actif;3;38
STU01471;Dihya Tahri;M         ;0030-06-25;CI3;INGENIEUR;2020;Actif;3;37
STU01472;Hamza Abdelkader;M         ;0007-02-23;CI3;INGENIEUR;2020;Actif;3;38
STU01473;Nora Ben Tahar;F         ;0016-09-22;CI3;INGENIEUR;2020;Actif;3;37
STU01474;Nezha Ouahabi;F         ;0030-10-23;CI3;INGENIEUR;2020;Actif;3;38
STU01475;Soraya Ouahbi;F         ;0032-07-25;CI3;INGENIEUR;2020;Actif;3;37
STU01476;Othmane Filali;M         ;0020-06-24;CI3;INGENIEUR;2020;Actif;3;38
STU01477;Mouna Nejjar;F         ;0006-07-26;CI3;INGENIEUR;2020;Actif;3;37
STU01478;Amina Bensmail;F         ;0034-03-25;CI3;INGENIEUR;2020;Actif;3;38
STU01479;Jugurtha Abdesselam;M         ;0009-06-24;CI3;INGENIEUR;2020;Actif;3;37
STU01480;Khadija Zouaoui;F         ;0026-10-23;CI3;INGENIEUR;2020;Actif;3;38
STU01481;Massin Casaoui;M         ;0015-09-23;CI3;INGENIEUR;2020;Actif;3;37
STU01482;Sabah Aknin;F         ;0028-01-23;CI3;INGENIEUR;2020;Actif;3;38
STU01483;Imad Ben Slimane;M         ;0014-08-23;CI3;INGENIEUR;2020;Actif;3;37
STU01484;Mohamed Labbadi;M         ;0023-02-23;CI3;INGENIEUR;2020;Actif;3;38
STU01485;Othmane Sekkat;M         ;0023-11-23;CI3;INGENIEUR;2020;Actif;3;37
STU01486;Soukaina Ben Amor;F         ;0032-05-24;CI3;INGENIEUR;2020;Actif;3;38
STU01487;Aziza Sahraoui;F         ;0008-08-22;CI3;INGENIEUR;2020;Actif;3;37
STU01488;Fadwa Bouhali;F         ;0021-02-22;CI3;INGENIEUR;2020;Actif;3;38
STU01489;Abdelaziz Alaoui;M         ;0028-01-23;CI3;INGENIEUR;2020;Actif;3;37
STU01490;Khalid Tahiri;M         ;0008-06-24;CI3;INGENIEUR;2020;Actif;3;38
STU01491;Aicha Ait Said;F         ;0026-05-25;CI3;INGENIEUR;2020;Actif;3;37
STU01492;Fadwa Hafidi;F         ;0016-10-22;CI3;INGENIEUR;2020;Actif;3;38
STU01493;Abdellatif Mountassir;M         ;0032-04-24;CI3;INGENIEUR;2020;Actif;3;37
STU01494;Chakib Nafie;M         ;0025-01-22;CI3;INGENIEUR;2020;Actif;3;38
STU01495;Hamza Zemrani;M         ;0021-05-24;CI3;INGENIEUR;2020;Actif;3;37
STU01496;Idriss Imghrane;M         ;0027-04-25;CI3;INGENIEUR;2020;Actif;3;38
STU01497;Maha Oudghiri;F         ;0010-09-23;CI3;INGENIEUR;2020;Actif;3;37
STU01498;Dihya Lamrani;F         ;0028-08-22;CI3;INGENIEUR;2020;Actif;3;38
STU01499;Zakiya Atiki;F         ;0022-01-23;CI3;INGENIEUR;2020;Actif;3;37
STU01500;Amine Boucetta;M         ;0017-07-25;CI3;INGENIEUR;2020;Actif;3;38
STU01501;Loubna Ait Youssef;F         ;0030-10-23;CI3;INGENIEUR;2020;Actif;4;43
STU01502;Dalila Zouaoui;F         ;0022-08-23;CI3;INGENIEUR;2020;Actif;4;44
STU01503;Saad Znagui;M         ;0032-05-24;CI3;INGENIEUR;2020;Actif;4;43
STU01504;Massin Zaidi;M         ;0009-04-24;CI3;INGENIEUR;2020;Actif;4;44
STU01505;Sabah Abdessamad;F         ;0024-12-22;CI3;INGENIEUR;2020;Actif;4;43
STU01506;Manal Kabbouri;F         ;0023-09-23;CI3;INGENIEUR;2020;Actif;4;44
STU01507;Marouane Tahiri;M         ;0016-07-25;CI3;INGENIEUR;2020;Actif;4;43
STU01508;Zakariya Essalhi;M         ;0031-12-23;CI3;INGENIEUR;2020;Actif;4;44
STU01509;Amira Tami;F         ;0023-11-23;CI3;INGENIEUR;2020;Actif;4;43
STU01510;Rayan Jennane;M         ;0009-04-24;CI3;INGENIEUR;2020;Actif;4;44
STU01511;Karima Essalhi;F         ;0021-03-24;CI3;INGENIEUR;2020;Actif;4;43
STU01512;Amal El Mansouri;F         ;0012-01-23;CI3;INGENIEUR;2020;Actif;4;44
STU01513;Asma Chraibi;F         ;0010-03-25;CI3;INGENIEUR;2020;Actif;4;43
STU01514;Tamurt Boulaich;F         ;0028-04-24;CI3;INGENIEUR;2020;Actif;4;44
STU01515;Hamza Slaoui;M         ;0024-08-22;CI3;INGENIEUR;2020;Actif;4;43
STU01516;Chakib Ben Othman;M         ;0011-04-25;CI3;INGENIEUR;2020;Actif;4;44
STU01517;Sabah Bouazza;F         ;0025-12-23;CI3;INGENIEUR;2020;Actif;4;43
STU01518;Ines Rbati;F         ;0017-04-24;CI3;INGENIEUR;2020;Actif;4;44
STU01519;Amira Tourabi;F         ;0016-04-24;CI3;INGENIEUR;2020;Actif;4;43
STU01520;Mouna Mazigh;F         ;0024-07-25;CI3;INGENIEUR;2020;Actif;4;44
STU01521;Jaouad Mahmoudi;M         ;0033-12-23;CI3;INGENIEUR;2020;Actif;4;43
STU01522;Soufiane Bennani;M         ;0023-11-23;CI3;INGENIEUR;2020;Actif;4;44
STU01523;Ahmed Daoudi;M         ;0033-02-22;CI3;INGENIEUR;2020;Actif;4;43
STU01524;Karima Amraoui;F         ;0013-06-24;CI3;INGENIEUR;2020;Actif;4;44
STU01525;Majda Essalhi;F         ;0026-12-23;CI3;INGENIEUR;2020;Actif;4;43
STU01526;Mouna Zouiten;F         ;0018-12-23;CI3;INGENIEUR;2020;Actif;4;44
STU01527;Saida Fassi;F         ;0012-04-24;CI3;INGENIEUR;2020;Actif;4;43
STU01528;Rahma Ait Lahcen;F         ;0019-02-23;CI3;INGENIEUR;2020;Actif;4;44
STU01529;Lalla Bennani;F         ;0015-08-23;CI3;INGENIEUR;2020;Actif;4;43
STU01530;Abdelilah El Amrani;M         ;0026-07-26;CI3;INGENIEUR;2020;Actif;4;44
STU01531;Abderrahim Ennibi;M         ;0028-01-23;CI3;INGENIEUR;2020;Actif;4;43
STU01532;Rahma El Ouardi;F         ;0026-08-23;CI3;INGENIEUR;2020;Actif;4;44
STU01533;Kawtar Tami;F         ;0026-05-25;CI3;INGENIEUR;2020;Actif;4;43
STU01534;Fatna Ait Taleb;F         ;0023-01-23;CI3;INGENIEUR;2020;Actif;4;44
STU01535;Afaf Znagui;F         ;0019-01-23;CI3;INGENIEUR;2020;Actif;4;43
STU01536;Jihane Ait Hamou;F         ;0025-12-23;CI3;INGENIEUR;2020;Actif;4;44
STU01537;Driss Boussaidi;M         ;0014-05-25;CI3;INGENIEUR;2020;Actif;4;43
STU01538;Chaimae Touhami;F         ;0018-03-25;CI3;INGENIEUR;2020;Actif;4;44
STU01539;Youssef Zerhouni;M         ;0029-01-22;CI3;INGENIEUR;2020;Actif;4;43
STU01540;Karima Zouheir;F         ;0029-01-22;CI3;INGENIEUR;2020;Actif;4;44
STU01541;Abderrahim Guedira;M         ;0023-05-25;CI3;INGENIEUR;2020;Actif;4;43
STU01542;Loubna Nadir;F         ;0022-07-26;CI3;INGENIEUR;2020;Actif;4;44
STU01543;Farid Bouabid;M         ;0030-04-25;CI3;INGENIEUR;2020;Actif;4;43
STU01544;Yacine Sabbagh;M         ;0032-02-23;CI3;INGENIEUR;2020;Actif;4;44
STU01545;Fadwa Chakir;F         ;0023-11-23;CI3;INGENIEUR;2020;Actif;4;43
STU01546;Malek Abdelmajid;M         ;0022-02-23;CI3;INGENIEUR;2020;Actif;4;44
STU01547;Hafsa Hajjaj;F         ;0015-10-23;CI3;INGENIEUR;2020;Actif;4;43
STU01548;Youssef Boufous;M         ;0030-03-25;CI3;INGENIEUR;2020;Actif;4;44
STU01549;Nezha Tahri;F         ;0015-03-25;CI3;INGENIEUR;2020;Actif;4;43
STU01550;Larbi Boucetta;M         ;0012-03-24;CI3;INGENIEUR;2020;Actif;4;44
STU01551;Rafik Bouazza;M         ;0026-05-25;CI3;INGENIEUR;2020;Actif;4;43
STU01552;Noureddine Boujemaa;M         ;0010-07-26;CI3;INGENIEUR;2020;Actif;4;44
STU01553;Mounir Zayani;M         ;0025-08-23;CI3;INGENIEUR;2020;Actif;4;43
STU01554;Widad Senhaji;F         ;0029-06-24;CI3;INGENIEUR;2020;Actif;4;44
STU01555;Ikram Ait Omar;M         ;0030-03-25;CI3;INGENIEUR;2020;Actif;4;43
STU01556;Rafik Abdelkarim;M         ;0031-11-23;CI3;INGENIEUR;2020;Actif;4;44
STU01557;Hicham Tahri;M         ;0014-05-25;CI3;INGENIEUR;2020;Actif;4;43
STU01558;Sara Wakrim;F         ;0034-02-23;CI3;INGENIEUR;2020;Actif;4;44
STU01559;Aksil El Ouardi;M         ;0025-08-23;CI3;INGENIEUR;2020;Actif;4;43
STU01560;Munir Mabrouki;M         ;0030-12-23;CI3;INGENIEUR;2020;Actif;4;44
STU01561;Manal Jennane;F         ;0030-01-23;CI3;INGENIEUR;2020;Actif;5;49
STU01562;Othmane Zouaoui;M         ;0033-05-24;CI3;INGENIEUR;2020;Actif;5;50
STU01563;Yasmine Tabbakh;F         ;0030-10-23;CI3;INGENIEUR;2020;Actif;5;49
STU01564;Mehdi Ait Brahim;M         ;0019-01-23;CI3;INGENIEUR;2020;Actif;5;50
STU01565;Ghita Boucetta;F         ;0031-05-25;CI3;INGENIEUR;2020;Actif;5;49
STU01566;Massinissa Benslimane;M         ;0019-05-25;CI3;INGENIEUR;2020;Actif;5;50
STU01567;Safae Ben Othman;F         ;0034-02-23;CI3;INGENIEUR;2020;Actif;5;49
STU01568;Aisha Bouskour;F         ;0019-01-23;CI3;INGENIEUR;2020;Actif;5;50
STU01569;Rania Benslimane;F         ;0009-06-24;CI3;INGENIEUR;2020;Actif;5;49
STU01570;Meryem Abderrahim;F         ;0027-03-25;CI3;INGENIEUR;2020;Actif;5;50
STU01571;Tanirt Haouzi;F         ;0031-10-23;CI3;INGENIEUR;2020;Actif;5;49
STU01572;Jamal Zakkar;M         ;0019-03-25;CI3;INGENIEUR;2020;Actif;5;50
STU01573;Soundous Bargach;F         ;0014-05-25;CI3;INGENIEUR;2020;Actif;5;49
STU01574;Samir Bouhali;M         ;0029-04-24;CI3;INGENIEUR;2020;Actif;5;50
STU01575;Amazigh Yacoubi;M         ;0027-06-25;CI3;INGENIEUR;2020;Actif;5;49
STU01576;Amine Idrissi;M         ;0009-12-23;CI3;INGENIEUR;2020;Actif;5;50
STU01577;Yacine Abdelkarim;M         ;0013-11-23;CI3;INGENIEUR;2020;Actif;5;49
STU01578;Rajae Ait Moulay;F         ;0006-06-25;CI3;INGENIEUR;2020;Actif;5;50
STU01579;Karim Ezzahiri;M         ;0033-04-24;CI3;INGENIEUR;2020;Actif;5;49
STU01580;Hatim Saqqat;M         ;0028-07-25;CI3;INGENIEUR;2020;Actif;5;50
STU01581;Hamza Harraq;M         ;0018-08-23;CI3;INGENIEUR;2020;Actif;5;49
STU01582;Ismail Chafik;M         ;0014-08-23;CI3;INGENIEUR;2020;Actif;5;50
STU01583;Loubna Jennane;F         ;0026-07-26;CI3;INGENIEUR;2020;Actif;5;49
STU01584;Widad Ouahbi;F         ;0028-12-22;CI3;INGENIEUR;2020;Actif;5;50
STU01585;Rajae Ait Ahmed;F         ;0014-07-26;CI3;INGENIEUR;2020;Actif;5;49
STU01586;Massinissa Ouazzani;M         ;0007-11-23;CI3;INGENIEUR;2020;Actif;5;50
STU01587;Malak Doukkali;F         ;0020-08-22;CI3;INGENIEUR;2020;Actif;5;49
STU01588;Mourad Casaoui;M         ;0019-03-25;CI3;INGENIEUR;2020;Actif;5;50
STU01589;Najib Boukhari;M         ;0010-07-26;CI3;INGENIEUR;2020;Actif;5;49
STU01590;Dounia Jabbari;F         ;0010-04-25;CI3;INGENIEUR;2020;Actif;5;50
STU01591;Mouna Mesmoudi;F         ;0007-07-26;CI3;INGENIEUR;2020;Actif;5;49
STU01592;Samir Zitouni;M         ;0015-05-25;CI3;INGENIEUR;2020;Actif;5;50
STU01593;Khadija Boussaidi;F         ;0026-08-23;CI3;INGENIEUR;2020;Actif;5;49
STU01594;Youssef Baghdadi;M         ;0014-12-23;CI3;INGENIEUR;2020;Actif;5;50
STU01595;Ziad Azoulay;M         ;0024-12-22;CI3;INGENIEUR;2020;Actif;5;49
STU01596;Rachid Derraz;M         ;0022-01-23;CI3;INGENIEUR;2020;Actif;5;50
STU01597;Asma Guedira;F         ;0023-07-26;CI3;INGENIEUR;2020;Actif;5;49
STU01598;Ahmed Tahiri;M         ;0033-05-24;CI3;INGENIEUR;2020;Actif;5;50
STU01599;Meriem Zerhouni;F         ;0018-02-23;CI3;INGENIEUR;2020;Actif;5;49
STU01600;Kaoutar Cherkaoui;F         ;0007-12-23;CI3;INGENIEUR;2020;Actif;5;50
STU01601;Badis Raissouni;M         ;0008-11-22;CI3;INGENIEUR;2020;Actif;5;49
STU01602;Sanae Ouahbi;F         ;0026-10-23;CI3;INGENIEUR;2020;Actif;5;50
STU01603;Rayan Zahraoui;M         ;0018-06-25;CI3;INGENIEUR;2020;Actif;5;49
STU01604;Tarik Chafik;M         ;0009-12-23;CI3;INGENIEUR;2020;Actif;5;50
STU01605;Nabila El Ouardi;F         ;0021-04-24;CI3;INGENIEUR;2020;Actif;5;49
STU01606;Abdelilah Sabri;M         ;0006-09-23;CI3;INGENIEUR;2020;Actif;5;50
STU01607;Mourad Ouazzani;M         ;0031-07-26;CI3;INGENIEUR;2020;Actif;5;49
STU01608;Nadia Raissouni;F         ;0007-01-23;CI3;INGENIEUR;2020;Actif;5;50
STU01609;Aksil Rami;M         ;0031-11-23;CI3;INGENIEUR;2020;Actif;5;49
STU01610;Saad Ben Abdelkader;M         ;0031-09-23;CI3;INGENIEUR;2020;Actif;5;50
STU01611;Joumana Sadiki;F         ;0029-08-23;CI3;INGENIEUR;2020;Actif;5;49
STU01612;Samir Sabri;M         ;0011-05-25;CI3;INGENIEUR;2020;Actif;5;50
STU01613;Hayat Fassi;F         ;0026-01-23;CI3;INGENIEUR;2020;Actif;5;49
STU01614;Farid Chorfi;M         ;0011-04-25;CI3;INGENIEUR;2020;Actif;5;50
STU01615;Rayan Qassimi;M         ;0015-06-25;CI3;INGENIEUR;2020;Actif;5;49
STU01616;Idriss Hazzam;M         ;0032-08-22;CI3;INGENIEUR;2020;Actif;5;50
STU01617;Khalid El Kadiri;M         ;0026-01-23;CI3;INGENIEUR;2020;Actif;5;49
STU01618;Amine Yazidi;M         ;0019-09-23;CI3;INGENIEUR;2020;Actif;5;50
STU01619;Aicha Ibrahimi;F         ;0019-04-25;CI3;INGENIEUR;2020;Actif;5;49
STU01620;Meriem Bensmail;F         ;0024-03-24;CI3;INGENIEUR;2020;Actif;5;50
STU01621;Massin Tourabi;M         ;0030-09-23;CI3;INGENIEUR;2020;Actif;6;55
STU01622;Ghali Ait Omar;M         ;0008-11-22;CI3;INGENIEUR;2020;Actif;6;56
STU01623;Mounir Ben Amor;M         ;0011-12-23;CI3;INGENIEUR;2020;Actif;6;55
STU01624;Afaf Ait Brahim;F         ;0014-01-23;CI3;INGENIEUR;2020;Actif;6;56
STU01625;Abdelilah El Fassi;M         ;0026-04-25;CI3;INGENIEUR;2020;Actif;6;55
STU01626;Yamina Ait Ali;F         ;0021-06-24;CI3;INGENIEUR;2020;Actif;6;56
STU01627;Ahmed Benali;M         ;0008-08-22;CI3;INGENIEUR;2020;Actif;6;55
STU01628;Hafsa Boufous;F         ;0029-01-22;CI3;INGENIEUR;2020;Actif;6;56
STU01629;Othmane Ben Amor;M         ;0015-04-25;CI3;INGENIEUR;2020;Actif;6;55
STU01630;Chaimae Soussi;F         ;0025-08-23;CI3;INGENIEUR;2020;Actif;6;56
STU01631;Hatim Ait Taleb;M         ;0022-05-25;CI3;INGENIEUR;2020;Actif;6;55
STU01632;Larbi Tahri;M         ;0017-10-23;CI3;INGENIEUR;2020;Actif;6;56
STU01633;Fatima Zaidi;F         ;0012-09-22;CI3;INGENIEUR;2020;Actif;6;55
STU01634;Tahar El Mansouri;M         ;0018-03-25;CI3;INGENIEUR;2020;Actif;6;56
STU01635;Jalil Sbai;M         ;0028-04-24;CI3;INGENIEUR;2020;Actif;6;55
STU01636;Mounir Chakir;M         ;0009-09-23;CI3;INGENIEUR;2020;Actif;6;56
STU01637;Yacine Boucetta;M         ;0012-01-23;CI3;INGENIEUR;2020;Actif;6;55
STU01638;Said Berrada;M         ;0026-06-25;CI3;INGENIEUR;2020;Actif;6;56
STU01639;Imane Tangaoui;F         ;0014-12-23;CI3;INGENIEUR;2020;Actif;6;55
STU01640;Fadwa Zaari;F         ;0008-01-23;CI3;INGENIEUR;2020;Actif;6;56
STU01641;Abdesselam Chakir;M         ;0012-02-23;CI3;INGENIEUR;2020;Actif;6;55
STU01642;Omar Boujemaa;M         ;0010-02-23;CI3;INGENIEUR;2020;Actif;6;56
STU01643;Nabil Ennibi;M         ;0025-01-22;CI3;INGENIEUR;2020;Actif;6;55
STU01644;Hafsa Marrakchi;F         ;0028-05-24;CI3;INGENIEUR;2020;Actif;6;56
STU01645;Laila Slaoui;F         ;0016-07-25;CI3;INGENIEUR;2020;Actif;6;55
STU01646;Tariq Maarofi;M         ;0020-05-24;CI3;INGENIEUR;2020;Actif;6;56
STU01647;Massinissa Meknassi;M         ;0021-07-25;CI3;INGENIEUR;2020;Actif;6;55
STU01648;Yasmine Abdellah;F         ;0012-08-22;CI3;INGENIEUR;2020;Actif;6;56
STU01649;Maryam Ouazzani;F         ;0010-11-23;CI3;INGENIEUR;2020;Actif;6;55
STU01650;Nawal Ait Moulay;F         ;0018-04-25;CI3;INGENIEUR;2020;Actif;6;56
STU01651;Ines Benabdallah;F         ;0007-08-23;CI3;INGENIEUR;2020;Actif;6;55
STU01652;Mounir Ben Hassan;M         ;0033-07-25;CI3;INGENIEUR;2020;Actif;6;56
STU01653;Kawtar Amrani;F         ;0030-08-23;CI3;INGENIEUR;2020;Actif;6;55
STU01654;Jihane Boutaleb;F         ;0012-03-24;CI3;INGENIEUR;2020;Actif;6;56
STU01655;Driss Zahraoui;M         ;0008-09-22;CI3;INGENIEUR;2020;Actif;6;55
STU01656;Noura Nejjar;F         ;0034-01-23;CI3;INGENIEUR;2020;Actif;6;56
STU01657;Ghali Boucetta;M         ;0015-01-23;CI3;INGENIEUR;2020;Actif;6;55
STU01658;Abderrahmane Ghazali;M         ;0034-05-25;CI3;INGENIEUR;2020;Actif;6;56
STU01659;Farid Atiki;M         ;0024-12-22;CI3;INGENIEUR;2020;Actif;6;55
STU01660;Ghali Ben Slimane;M         ;0007-03-25;CI3;INGENIEUR;2020;Actif;6;56
STU01661;Amina Mansouri;F         ;0030-01-23;CI3;INGENIEUR;2020;Actif;6;55
STU01662;Badr Rahmani;M         ;0021-12-23;CI3;INGENIEUR;2020;Actif;6;56
STU01663;Haitham Boulaich;M         ;0008-09-22;CI3;INGENIEUR;2020;Actif;6;55
STU01664;Zakariya Hadifi;M         ;0012-12-22;CI3;INGENIEUR;2020;Actif;6;56
STU01665;Aylal Boutaleb;M         ;0026-09-23;CI3;INGENIEUR;2020;Actif;6;55
STU01666;Ali Boudinar;M         ;0016-04-24;CI3;INGENIEUR;2020;Actif;6;56
STU01667;Abdelkader Abderrahmane;M         ;0030-03-25;CI3;INGENIEUR;2020;Actif;6;55
STU01668;Idriss Abdessamad;M         ;0033-08-23;CI3;INGENIEUR;2020;Actif;6;56
STU01669;Sara Tijani;F         ;0026-11-23;CI3;INGENIEUR;2020;Actif;6;55
STU01670;Marwa Sabbagh;F         ;0033-06-24;CI3;INGENIEUR;2020;Actif;6;56
STU01671;Syphax Bouayad;M         ;0022-11-23;CI3;INGENIEUR;2020;Actif;6;55
STU01672;Soufiane Ghazali;M         ;0028-10-22;CI3;INGENIEUR;2020;Actif;6;56
STU01673;Yacine El Bakali;M         ;0017-03-24;CI3;INGENIEUR;2020;Actif;6;55
STU01674;Rachid Bargach;M         ;0007-11-23;CI3;INGENIEUR;2020;Actif;6;56
STU01675;Syphax Semlali;M         ;0026-01-23;CI3;INGENIEUR;2020;Actif;6;55
STU01676;Badis Semlali;M         ;0026-08-23;CI3;INGENIEUR;2020;Actif;6;56
STU01677;Aziz Derraz;M         ;0010-09-23;CI3;INGENIEUR;2020;Actif;6;55
STU01678;Manal Sekkat;F         ;0026-07-26;CI3;INGENIEUR;2020;Actif;6;56
STU01679;Rachida Mabrouki;F         ;0034-03-25;CI3;INGENIEUR;2020;Actif;6;55
STU01680;Chakib Karim;M         ;0016-09-22;CI3;INGENIEUR;2020;Actif;6;56
